sku,nombre,categoria,stock_actual,stock_minimo,unidades_faltantes,valor_inventario
SKU04279,Pantalla Portatil Sony,Electronica,24,30,6,184840.32
SKU04339,Pantalla Portatil TP-Link,Electronica,4,10,6,28904.24
SKU04356,Monitor Anker,Electronica,24,30,6,164219.76
SKU04357,Audifonos Razer,Audio,4,10,6,1230.56
SKU04557,Fuente Poder BenQ,Componentes,14,20,6,11108.16
SKU04593,MacBook Xiaomi,Electronica,4,10,6,143732.56
SKU04769,Monitor Gaming MSI,Electronica,4,10,6,71267.20
SKU04793,Teclado Mecanico Sony,Accesorios,24,30,6,21686.16
SKU04813,Mouse Gaming HyperX,Accesorios,14,20,6,19743.22
SKU04865,HDD Externo Kingston,Almacenamiento,14,20,6,37124.22
SKU04903,Monitor Curvo TP-Link,Electronica,4,10,6,35154.80
SKU05001,Monitor Curvo Samsung,Electronica,4,10,6,31601.36
SKU05010,Camara Seguridad,Video,4,10,6,8334.24
SKU05086,Laptop LG,Electronica,9,15,6,187607.07
SKU05117,Teclado Mecanico Canon,Accesorios,9,15,6,24223.41
SKU05153,Teclado Gaming Gigabyte,Accesorios,19,25,6,27755.77
SKU05261,Escaner,Impresion,24,30,6,64043.04
SKU05290,Barra Sonido LG,Audio,4,10,6,14526.20
SKU05411,Monitor Gaming Lenovo,Electronica,14,20,6,222540.92
SKU05435,MicroSD Xiaomi,Almacenamiento,9,15,6,3290.49
SKU05438,Chromebook SanDisk,Electronica,14,20,6,137197.90
SKU05498,Touchpad Canon,Accesorios,19,25,6,12640.89
SKU05510,Monitor,Electronica,9,15,6,89855.55
SKU05511,HDD Externo HP,Almacenamiento,4,10,6,7368.64
SKU05548,Extension Electrica,Energia,14,20,6,2472.68
SKU05579,Microfono TP-Link,Audio,9,15,6,12223.98
SKU05580,Monitor MSI,Electronica,14,20,6,85788.50
SKU05631,Teclado Gaming,Accesorios,44,50,6,72393.20
SKU05725,RAM Apple,Componentes,9,15,6,7650.45
SKU05752,Microfono USB,Audio,14,20,6,10819.62
SKU05794,Pantalla Portatil TP-Link,Electronica,14,20,6,61371.80
SKU05817,Ultrabook Razer,Electronica,4,10,6,56844.20
SKU05879,HDD Externo Xiaomi,Almacenamiento,9,15,6,24680.97
SKU05912,Mouse Ergonomico Razer,Accesorios,19,25,6,23112.17
SKU05943,Bocina Bluetooth Xiaomi,Audio,44,50,6,54562.64
SKU06015,Procesador MSI,Componentes,4,10,6,13674.20
SKU06020,Audifonos Gaming HP,Audio,9,15,6,14707.62
SKU06042,Mouse Gaming Apple,Accesorios,24,30,6,45165.84
SKU06111,Tarjeta Video Xiaomi,Componentes,9,15,6,113588.01
SKU06143,Procesador Samsung,Componentes,19,25,6,187009.02
SKU06163,Tapete Gaming,Gaming,24,30,6,25234.32
SKU06193,Fuente Poder Acer,Componentes,9,15,6,7995.69
SKU06240,Teclado Gaming Xiaomi,Accesorios,9,15,6,22109.49
SKU06253,Bocina Corsair,Audio,9,15,6,10929.42
SKU06322,Teclado Kingston,Accesorios,24,30,6,27293.04
SKU06343,Teclado Gaming Kingston,Accesorios,4,10,6,19543.68
SKU06484,Pantalla Portatil HP,Electronica,4,10,6,12718.00
SKU06487,Tablet,Electronica,4,10,6,55078.28
SKU06549,Teclado Gaming MSI,Accesorios,19,25,6,42648.35
SKU06613,Mouse Ergonomico LG,Accesorios,44,50,6,31567.80
SKU06718,Touchpad Razer,Accesorios,9,15,6,11634.66
SKU06834,Teclado Mecanico Asus,Accesorios,24,30,6,90989.76
SKU06922,Teclado Mecanico Corsair,Accesorios,24,30,6,23460.72
SKU06937,Audifonos Asus,Audio,4,10,6,998.96
SKU07125,Monitor Gaming Acer,Electronica,19,25,6,145664.64
SKU07172,RAM Razer,Componentes,4,10,6,2720.04
SKU07176,Stylus Lenovo,Accesorios,24,30,6,52850.88
SKU07212,RAM Seagate,Componentes,44,50,6,124330.80
SKU07314,USB Drive Samsung,Almacenamiento,14,20,6,3830.68
SKU07325,Audifonos,Audio,4,10,6,1351.72
SKU07499,Bocina Sony,Audio,14,20,6,19647.74
SKU07516,Bocina Anker,Audio,24,30,6,6831.84
SKU07554,Teclado Gaming Dell,Accesorios,14,20,6,12977.44
SKU07608,Teclado Gaming Acer,Accesorios,14,20,6,32738.16
SKU07693,Mouse Ergonomico MSI,Accesorios,9,15,6,5087.07
SKU07729,RAM Razer,Componentes,14,20,6,21454.86
SKU07761,NAS TP-Link,Almacenamiento,24,30,6,529729.20
SKU07790,Mouse Gaming Kingston,Accesorios,24,30,6,12384.72
SKU07855,Monitor Kingston,Electronica,9,15,6,39957.66
SKU07900,Mouse WD,Accesorios,19,25,6,7375.04
SKU07903,Bocina Bluetooth Xiaomi,Audio,4,10,6,2857.16
SKU07963,NAS TP-Link,Almacenamiento,44,50,6,554475.68
SKU07986,MacBook HP,Electronica,4,10,6,123784.28
SKU08036,Audifonos Gigabyte,Audio,9,15,6,4031.55
SKU08066,USB Drive HyperX,Almacenamiento,9,15,6,1136.70
SKU08137,Touchpad Sony,Accesorios,19,25,6,29289.83
SKU08157,Teclado Gaming Asus,Accesorios,24,30,6,96674.40
SKU08231,MacBook HP,Electronica,14,20,6,577591.14
SKU08236,Mouse Gaming Dell,Accesorios,4,10,6,2472.52
SKU08244,RAM HyperX,Componentes,4,10,6,4574.36
SKU08251,Teclado Gaming SanDisk,Accesorios,4,10,6,12743.24
SKU08281,Mouse Corsair,Accesorios,9,15,6,4872.96
SKU08352,Laptop Sony,Electronica,4,10,6,38983.04
SKU08446,Stylus Logitech,Accesorios,9,15,6,16563.33
SKU08498,HDD Gigabyte,Almacenamiento,14,20,6,9779.98
SKU08503,RAM Asus,Componentes,19,25,6,13906.67
SKU08582,SSD LG,Almacenamiento,4,10,6,11865.64
SKU08583,HDD HP,Almacenamiento,24,30,6,50041.44
SKU08629,Chromebook Apple,Electronica,9,15,6,105315.21
SKU08742,Teclado Gaming Samsung,Accesorios,4,10,6,8691.48
SKU08748,Audifonos Bluetooth WD,Audio,4,10,6,4632.52
SKU08768,Bocina Bluetooth TP-Link,Audio,4,10,6,4890.28
SKU08818,Bocina Bluetooth Apple,Audio,24,30,6,46199.04
SKU08838,Stylus TP-Link,Accesorios,19,25,6,40504.01
SKU08849,Mouse Logitech,Accesorios,44,50,6,16128.64
SKU08902,Mouse Xiaomi,Accesorios,24,30,6,7234.08
SKU09052,Mouse Razer,Accesorios,14,20,6,3371.06
SKU09055,Procesador SanDisk,Componentes,14,20,6,229511.66
SKU09109,RAM Apple,Componentes,19,25,6,15816.93
SKU09152,Chromebook MSI,Electronica,9,15,6,102690.45
SKU09158,HDD Externo LG,Almacenamiento,19,25,6,33987.20
SKU09183,MacBook HP,Electronica,9,15,6,348237.63
SKU09196,Monitor 4K TP-Link,Electronica,14,20,6,100460.36
SKU09290,Procesador Lenovo,Componentes,4,10,6,12442.76
SKU09309,Monitor Samsung,Electronica,24,30,6,107386.08
SKU09334,Webcam 4K,Video,4,10,6,5153.48
SKU09344,Tarjeta Video Razer,Componentes,4,10,6,78666.40
SKU09346,Bocina Samsung,Audio,19,25,6,29879.97
SKU09392,Monitor Gaming Kingston,Electronica,9,15,6,118449.90
SKU09402,Mouse Gaming Lenovo,Accesorios,14,20,6,23996.28
SKU09418,Microfono USB Canon,Audio,4,10,6,3240.04
SKU09453,Stylus TP-Link,Accesorios,14,20,6,15705.62
SKU09483,Microfono Corsair,Audio,9,15,6,31297.50
SKU09489,SSD Externo Logitech,Almacenamiento,19,25,6,18123.34
SKU09577,Audifonos BenQ,Audio,9,15,6,2677.95
SKU09611,Chromebook Anker,Electronica,4,10,6,25936.36
SKU09616,Mochila Laptop,Accesorios,19,25,6,29216.30
SKU09620,Procesador Xiaomi,Componentes,4,10,6,19889.24
SKU09752,MicroSD Acer,Almacenamiento,9,15,6,3435.84
SKU09881,Bocina Bluetooth SanDisk,Audio,4,10,6,13092.52
SKU09931,Teclado Gaming SanDisk,Accesorios,9,15,6,34873.38
SKU00014,Notebook Apple,Electronica,25,30,5,412717.75
SKU00063,Monitor Gaming Dell,Electronica,0,5,5,0.00
SKU00071,Mouse,Accesorios,0,5,5,0.00
SKU00145,SSD Dell,Almacenamiento,0,5,5,0.00
SKU00184,NAS,Almacenamiento,10,15,5,103284.70
SKU00226,Mouse Gaming HP,Accesorios,5,10,5,7317.45
SKU00241,Monitor Curvo Seagate,Electronica,10,15,5,151700.30
SKU00246,SSD Externo TP-Link,Almacenamiento,15,20,5,40221.00
SKU00281,Monitor Epson,Electronica,20,25,5,235991.00
SKU00294,HDD Externo,Almacenamiento,0,5,5,0.00
SKU00345,Teclado Gaming Anker,Accesorios,10,15,5,14187.10
SKU00410,SSD Externo Gigabyte,Almacenamiento,0,5,5,0.00
SKU00412,SSD Externo Seagate,Almacenamiento,10,15,5,37363.70
SKU00423,MicroSD WD,Almacenamiento,0,5,5,0.00
SKU00481,Touchpad Apple,Accesorios,10,15,5,15531.70
SKU00579,Mouse Gaming TP-Link,Accesorios,0,5,5,0.00
SKU00580,SSD Externo WD,Almacenamiento,15,20,5,26263.95
SKU00625,Monitor 4K Xiaomi,Electronica,5,10,5,54488.35
SKU00693,Audifonos Epson,Audio,0,5,5,0.00
SKU00761,Bocina TP-Link,Audio,5,10,5,7083.75
SKU00773,Microfono USB Asus,Audio,20,25,5,13652.20
SKU00794,Stylus WD,Accesorios,20,25,5,33686.60
SKU00830,Bocina Epson,Audio,0,5,5,0.00
SKU00862,Bocina LG,Audio,0,5,5,0.00
SKU00903,HDD,Almacenamiento,0,5,5,0.00
SKU01003,HDD Externo Anker,Almacenamiento,25,30,5,19706.25
SKU01043,Lampara Escritorio,Accesorios,10,15,5,3415.90
SKU01209,Audifonos Epson,Audio,0,5,5,0.00
SKU01223,Bocina Bluetooth Razer,Audio,15,20,5,23559.75
SKU01232,Mouse Gaming WD,Accesorios,15,20,5,28392.75
SKU01292,Barra Sonido HP,Audio,0,5,5,0.00
SKU01298,Pantalla Portatil Sony,Electronica,10,15,5,55449.50
SKU01328,Chromebook Seagate,Electronica,10,15,5,108969.10
SKU01333,Pantalla Portatil,Electronica,45,50,5,134879.40
SKU01415,Stylus BenQ,Accesorios,0,5,5,0.00
SKU01421,Banda Inteligente,Electronica,5,10,5,4578.55
SKU01445,RAM Dell,Componentes,0,5,5,0.00
SKU01483,Bocina LG,Audio,45,50,5,35973.45
SKU01485,NAS SanDisk,Almacenamiento,0,5,5,0.00
SKU01497,Teclado Gaming HP,Accesorios,25,30,5,106907.00
SKU01517,Chromebook SanDisk,Electronica,0,5,5,0.00
SKU01540,HDD SanDisk,Almacenamiento,0,5,5,0.00
SKU01562,Touchpad HyperX,Accesorios,5,10,5,4971.75
SKU01563,Ultrabook Xiaomi,Electronica,20,25,5,447403.60
SKU01575,Stylus Anker,Accesorios,5,10,5,2918.20
SKU01577,RAM SanDisk,Componentes,5,10,5,9340.40
SKU01590,Monitor Gaming MSI,Electronica,10,15,5,89929.30
SKU01629,MacBook LG,Electronica,10,15,5,306748.10
SKU01647,Chromebook Xiaomi,Electronica,5,10,5,60397.40
SKU01648,Bocina Bluetooth Razer,Audio,0,5,5,0.00
SKU01718,Mouse Kingston,Accesorios,0,5,5,0.00
SKU01827,Microfono USB Kingston,Audio,10,15,5,10640.60
SKU01861,Teclado Gaming SanDisk,Accesorios,0,5,5,0.00
SKU01892,Bocina Razer,Audio,15,20,5,10400.70
SKU01931,Teclado Gaming,Accesorios,10,15,5,23426.50
SKU02034,Mouse Gaming Acer,Accesorios,10,15,5,19157.60
SKU02045,HDD,Almacenamiento,5,10,5,10883.85
SKU02046,Tarjeta Video LG,Componentes,20,25,5,547884.80
SKU02056,SSD Externo Acer,Almacenamiento,0,5,5,0.00
SKU02096,SSD Externo BenQ,Almacenamiento,25,30,5,108121.00
SKU02102,NAS Corsair,Almacenamiento,25,30,5,142363.75
SKU02106,Chromebook Samsung,Electronica,0,5,5,0.00
SKU02125,Pantalla Portatil WD,Electronica,10,15,5,85254.80
SKU02145,SSD Externo Canon,Almacenamiento,5,10,5,7696.85
SKU02168,Chromebook WD,Electronica,5,10,5,28854.35
SKU02186,Teclado Gaming Acer,Accesorios,0,5,5,0.00
SKU02192,Mouse Ergonomico BenQ,Accesorios,5,10,5,4316.30
SKU02222,USB Drive Epson,Almacenamiento,5,10,5,480.20
SKU02245,HDD,Almacenamiento,25,30,5,49846.00
SKU02365,Notebook MSI,Electronica,10,15,5,135547.20
SKU02366,RAM,Componentes,10,15,5,12867.90
SKU02442,Audifonos Gaming Dell,Audio,0,5,5,0.00
SKU02491,Barra Sonido Corsair,Audio,5,10,5,27060.00
SKU02492,Mouse Ergonomico SanDisk,Accesorios,25,30,5,20334.00
SKU02575,HDD,Almacenamiento,0,5,5,0.00
SKU02578,Tarjeta Video Dell,Componentes,5,10,5,100353.55
SKU02587,HDD Externo SanDisk,Almacenamiento,0,5,5,0.00
SKU02598,Notebook Logitech,Electronica,0,5,5,0.00
SKU02629,Audifonos Gaming Seagate,Audio,5,10,5,14313.70
SKU02640,Audifonos Gaming HyperX,Audio,5,10,5,8392.70
SKU02658,RAM Xiaomi,Componentes,0,5,5,0.00
SKU02759,SSD Externo Seagate,Almacenamiento,0,5,5,0.00
SKU02882,HDD Acer,Almacenamiento,5,10,5,7128.10
SKU02883,Mouse SanDisk,Accesorios,0,5,5,0.00
SKU02884,Microfono USB TP-Link,Audio,15,20,5,11633.85
SKU02914,Bocina Bluetooth LG,Audio,0,5,5,0.00
SKU03044,USB Drive Seagate,Almacenamiento,5,10,5,882.55
SKU03130,Ultrabook Logitech,Electronica,25,30,5,714028.75
SKU03134,Notebook Lenovo,Electronica,0,5,5,0.00
SKU03189,Teclado TP-Link,Accesorios,15,20,5,8553.75
SKU03192,Microfono Anker,Audio,0,5,5,0.00
SKU03225,Laptop BenQ,Electronica,10,15,5,173559.10
SKU03303,Mouse Gaming Kingston,Accesorios,10,15,5,3839.60
SKU03338,Audifonos BenQ,Audio,20,25,5,9407.40
SKU03458,Monitor 4K Kingston,Electronica,5,10,5,112312.05
SKU03493,Teclado Mecanico SanDisk,Accesorios,0,5,5,0.00
SKU03512,Audifonos Bluetooth Apple,Audio,0,5,5,0.00
SKU03537,Mouse Ergonomico WD,Accesorios,45,50,5,39835.80
SKU03550,NAS Anker,Almacenamiento,15,20,5,193759.35
SKU03616,Touchpad,Accesorios,15,20,5,25974.00
SKU03725,NAS HP,Almacenamiento,0,5,5,0.00
SKU03854,Pasta Termica,Componentes,15,20,5,4118.10
SKU03925,Mouse Razer,Accesorios,0,5,5,0.00
SKU04005,Microfono LG,Audio,5,10,5,13179.75
SKU04019,Monitor Gaming Canon,Electronica,10,15,5,84074.30
SKU04045,MacBook Corsair,Electronica,20,25,5,977365.20
SKU04092,Mouse Dell,Accesorios,0,5,5,0.00
SKU04118,Pantalla Portatil Seagate,Electronica,0,5,5,0.00
SKU04168,Mouse Gaming Razer,Accesorios,25,30,5,24644.50
SKU04189,Teclado Canon,Accesorios,0,5,5,0.00
SKU04202,Bocina TP-Link,Audio,0,5,5,0.00
SKU04206,Laptop BenQ,Electronica,5,10,5,103760.55
SKU04243,HDD Asus,Almacenamiento,0,5,5,0.00
SKU04245,Ultrabook LG,Electronica,20,25,5,568585.20
SKU04395,Monitor 4K Corsair,Electronica,10,15,5,213435.30
SKU04454,Bocina Bluetooth WD,Audio,0,5,5,0.00
SKU04456,Monitor Gaming Canon,Electronica,25,30,5,267296.00
SKU04528,Mouse Gaming SanDisk,Accesorios,0,5,5,0.00
SKU04643,HDD HP,Almacenamiento,10,15,5,19153.20
SKU04666,Bocina Gigabyte,Audio,20,25,5,6005.20
SKU04698,Mouse HyperX,Accesorios,10,15,5,2543.30
SKU04757,Docking Station,Cables,20,25,5,141888.60
SKU04819,Monitor Apple,Electronica,0,5,5,0.00
SKU04867,MacBook Xiaomi,Electronica,5,10,5,174502.20
SKU04875,SSD Kingston,Almacenamiento,0,5,5,0.00
SKU04928,Bocina Bluetooth Seagate,Audio,0,5,5,0.00
SKU05007,SSD Externo Razer,Almacenamiento,25,30,5,46785.75
SKU05095,Audifonos Bluetooth Canon,Audio,0,5,5,0.00
SKU05143,Microfono USB,Audio,5,10,5,5745.10
SKU05184,SSD Externo Xiaomi,Almacenamiento,5,10,5,16070.65
SKU05208,Cargador,Accesorios,5,10,5,835.20
SKU05213,MacBook Dell,Electronica,5,10,5,119532.65
SKU05266,Pasta Termica,Componentes,10,15,5,693.20
SKU05273,Teclado Mecanico Xiaomi,Accesorios,10,15,5,19757.30
SKU05278,USB Drive Canon,Almacenamiento,10,15,5,2039.30
SKU05289,Monitor Gaming Razer,Electronica,5,10,5,62850.05
SKU05299,Audifonos Gaming Epson,Audio,5,10,5,10769.85
SKU05361,Teclado Gaming Dell,Accesorios,0,5,5,0.00
SKU05369,Monitor Gaming Xiaomi,Electronica,5,10,5,67622.30
SKU05386,Teclado Apple,Accesorios,0,5,5,0.00
SKU05402,Microfono Gigabyte,Audio,10,15,5,20310.10
SKU05412,Tarjeta Video Asus,Componentes,10,15,5,155097.20
SKU05420,Procesador Asus,Componentes,0,5,5,0.00
SKU05474,Monitor Gaming Samsung,Electronica,5,10,5,58252.90
SKU05527,SSD HyperX,Almacenamiento,5,10,5,4901.05
SKU05644,Pantalla Portatil Razer,Electronica,0,5,5,0.00
SKU05709,Teclado Mecanico Apple,Accesorios,10,15,5,32110.60
SKU05748,Notebook Xiaomi,Electronica,15,20,5,93594.45
SKU05751,Chromebook TP-Link,Electronica,20,25,5,223043.00
SKU05782,Stylus WD,Accesorios,20,25,5,48195.00
SKU05823,SSD Externo MSI,Almacenamiento,0,5,5,0.00
SKU05857,USB Drive Canon,Almacenamiento,10,15,5,773.00
SKU05938,Stylus Logitech,Accesorios,5,10,5,2662.90
SKU06025,SSD WD,Almacenamiento,0,5,5,0.00
SKU06035,Touchpad SanDisk,Accesorios,0,5,5,0.00
SKU06137,SSD Externo Xiaomi,Almacenamiento,0,5,5,0.00
SKU06262,Barra Sonido Asus,Audio,20,25,5,77160.20
SKU06297,HDD Anker,Almacenamiento,0,5,5,0.00
SKU06340,Touchpad Sony,Accesorios,0,5,5,0.00
SKU06352,HDD Externo Corsair,Almacenamiento,25,30,5,66642.00
SKU06413,RAM Kingston,Componentes,0,5,5,0.00
SKU06443,Microfono Xiaomi,Audio,15,20,5,27624.15
SKU06479,Microfono USB BenQ,Audio,5,10,5,6398.95
SKU06490,Notebook Lenovo,Electronica,15,20,5,309824.55
SKU06501,HDD Epson,Almacenamiento,0,5,5,0.00
SKU06596,Bocina Epson,Audio,0,5,5,0.00
SKU06788,Gabinete,Componentes,0,5,5,0.00
SKU06952,Laptop Asus,Electronica,5,10,5,67719.70
SKU06966,Mouse Gaming Seagate,Accesorios,20,25,5,16892.60
SKU07032,Teclado Mecanico Anker,Accesorios,10,15,5,10871.90
SKU07233,Bocina Acer,Audio,20,25,5,48800.00
SKU07237,Bocina Bluetooth Asus,Audio,20,25,5,52114.80
SKU07245,USB Drive Sony,Almacenamiento,0,5,5,0.00
SKU07286,Teclado Corsair,Accesorios,0,5,5,0.00
SKU07297,Barra Sonido Samsung,Audio,10,15,5,49874.40
SKU07431,Mouse Gaming Logitech,Accesorios,0,5,5,0.00
SKU07510,Monitor Curvo Asus,Electronica,0,5,5,0.00
SKU07511,Laptop Xiaomi,Electronica,0,5,5,0.00
SKU07557,Mouse Ergonomico Asus,Accesorios,5,10,5,4759.30
SKU07577,Laptop Logitech,Electronica,10,15,5,121853.90
SKU07593,Tarjeta Video Seagate,Componentes,15,20,5,171100.20
SKU07606,Mouse Ergonomico Lenovo,Accesorios,5,10,5,3689.70
SKU07793,Monitor Gaming Lenovo,Electronica,0,5,5,0.00
SKU07833,HDD Lenovo,Almacenamiento,10,15,5,26326.30
SKU07838,Barra Sonido Lenovo,Audio,0,5,5,0.00
SKU07883,Tarjeta Video Seagate,Componentes,0,5,5,0.00
SKU08018,Mouse Gaming MSI,Accesorios,10,15,5,9876.00
SKU08019,Mouse Ergonomico Acer,Accesorios,5,10,5,2110.90
SKU08088,Bocina Acer,Audio,0,5,5,0.00
SKU08161,Monitor Curvo Gigabyte,Electronica,0,5,5,0.00
SKU08176,Mouse Ergonomico Lenovo,Accesorios,20,25,5,14385.00
SKU08185,Funda Tablet,Accesorios,10,15,5,5445.60
SKU08283,Monitor Curvo SanDisk,Electronica,5,10,5,31907.50
SKU08364,Bocina Sony,Audio,5,10,5,6264.70
SKU08413,Audifonos Bluetooth Xiaomi,Audio,20,25,5,40317.80
SKU08428,SSD Anker,Almacenamiento,10,15,5,20160.20
SKU08453,Audifonos Seagate,Audio,10,15,5,5972.30
SKU08456,NAS Xiaomi,Almacenamiento,25,30,5,292164.25
SKU08483,Ultrabook Logitech,Electronica,0,5,5,0.00
SKU08519,Fuente Poder,Componentes,10,15,5,15205.90
SKU08555,HDD Samsung,Almacenamiento,45,50,5,95162.85
SKU08571,Microfono Epson,Audio,5,10,5,15889.60
SKU08631,Monitor 4K Acer,Electronica,10,15,5,226303.90
SKU08651,Funda Tablet,Accesorios,10,15,5,4131.80
SKU08752,Monitor Curvo Corsair,Electronica,10,15,5,118234.90
SKU08759,Ultrabook Kingston,Electronica,10,15,5,217193.30
SKU08839,Monitor 4K Corsair,Electronica,20,25,5,233201.40
SKU08846,RAM Logitech,Componentes,5,10,5,13024.00
SKU08864,SSD Razer,Almacenamiento,5,10,5,5183.60
SKU08897,Laptop Asus,Electronica,25,30,5,776257.50
SKU08909,Bocina SanDisk,Audio,5,10,5,7273.60
SKU08947,HDD Epson,Almacenamiento,5,10,5,5266.10
SKU09024,RAM Anker,Componentes,5,10,5,12277.50
SKU09166,Audifonos Gaming LG,Audio,10,15,5,7402.30
SKU09188,Notebook SanDisk,Electronica,20,25,5,425578.20
SKU09261,Procesador Kingston,Componentes,5,10,5,37255.25
SKU09281,RAM TP-Link,Componentes,10,15,5,5548.70
SKU09295,Pantalla Portatil Lenovo,Electronica,0,5,5,0.00
SKU09326,Teclado Gaming LG,Accesorios,5,10,5,10749.25
SKU09342,Mouse Ergonomico Canon,Accesorios,0,5,5,0.00
SKU09349,Monitor 4K Anker,Electronica,10,15,5,155156.00
SKU09388,Microfono Dell,Audio,10,15,5,9557.00
SKU09390,MicroSD Lenovo,Almacenamiento,0,5,5,0.00
SKU09398,Monitor Asus,Electronica,10,15,5,74006.20
SKU09440,Mouse Sony,Accesorios,10,15,5,2296.20
SKU09503,Audifonos Bluetooth Asus,Audio,0,5,5,0.00
SKU09523,Soporte Monitor,Accesorios,45,50,5,72939.15
SKU09639,Mouse Gaming HyperX,Accesorios,5,10,5,12448.20
SKU09734,Chromebook Samsung,Electronica,0,5,5,0.00
SKU09766,Mouse Ergonomico Seagate,Accesorios,0,5,5,0.00
SKU09799,Ultrabook HyperX,Electronica,0,5,5,0.00
SKU09810,Procesador Gigabyte,Componentes,0,5,5,0.00
SKU09866,Mouse Gaming BenQ,Accesorios,20,25,5,18001.20
SKU09917,Chromebook HP,Electronica,0,5,5,0.00
SKU09952,Bocina Razer,Audio,20,25,5,25830.40
SKU00017,Teclado Gaming Samsung,Accesorios,1,5,4,3005.65
SKU00025,USB Drive HyperX,Almacenamiento,6,10,4,1725.42
SKU00043,Audifonos Bluetooth,Audio,1,5,4,799.81
SKU00059,Microfono Sony,Audio,1,5,4,525.59
SKU00060,Teclado Corsair,Accesorios,1,5,4,769.02
SKU00106,Pantalla Portatil WD,Electronica,11,15,4,57679.38
SKU00123,Monitor Gaming SanDisk,Electronica,1,5,4,14756.65
SKU00129,Pantalla Portatil Epson,Electronica,1,5,4,4224.58
SKU00140,Monitor Curvo,Electronica,1,5,4,12158.89
SKU00194,Fuente Poder Canon,Componentes,16,20,4,39694.40
SKU00210,RAM Gigabyte,Componentes,21,25,4,38357.76
SKU00264,Microfono USB HP,Audio,1,5,4,2143.80
SKU00277,Licencia Windows,Software,1,5,4,2990.70
SKU00349,RAM Seagate,Componentes,1,5,4,2531.55
SKU00367,Mouse LG,Accesorios,6,10,4,3166.44
SKU00377,Fuente Poder Canon,Componentes,11,15,4,31579.24
SKU00443,SSD LG,Almacenamiento,1,5,4,3197.21
SKU00518,Audifonos MSI,Audio,46,50,4,11436.06
SKU00536,USB Drive MSI,Almacenamiento,11,15,4,1227.93
SKU00614,Pantalla Portatil Razer,Electronica,1,5,4,2842.24
SKU00644,Chromebook Asus,Electronica,1,5,4,7928.55
SKU00690,Audifonos Samsung,Audio,46,50,4,32061.54
SKU00691,Microfono Epson,Audio,21,25,4,14662.41
SKU00760,Touchpad Corsair,Accesorios,1,5,4,2026.94
SKU00774,Fuente Poder Gigabyte,Componentes,11,15,4,26736.71
SKU00820,Mouse Gaming Canon,Accesorios,16,20,4,9735.20
SKU00835,Microfono MSI,Audio,6,10,4,9684.96
SKU00837,Bocina Bluetooth WD,Audio,1,5,4,1450.98
SKU00913,Monitor BenQ,Electronica,6,10,4,30142.68
SKU00920,HDD Samsung,Almacenamiento,16,20,4,31629.28
SKU00933,Mouse Gaming LG,Accesorios,11,15,4,9603.99
SKU00944,Audifonos Corsair,Audio,16,20,4,5646.72
SKU00995,Audifonos Bluetooth Kingston,Audio,11,15,4,21700.80
SKU01010,Fuente Poder BenQ,Componentes,11,15,4,11564.63
SKU01073,NAS Epson,Almacenamiento,1,5,4,20508.28
SKU01090,Audifonos Bluetooth Xiaomi,Audio,1,5,4,3208.05
SKU01140,Stylus Corsair,Accesorios,6,10,4,5711.46
SKU01325,Bocina Bluetooth Razer,Audio,11,15,4,29309.50
SKU01379,Chromebook HP,Electronica,1,5,4,11033.61
SKU01382,Chromebook SanDisk,Electronica,1,5,4,8182.24
SKU01405,Audifonos Bluetooth Seagate,Audio,11,15,4,4872.56
SKU01455,Pantalla Portatil HyperX,Electronica,21,25,4,55008.87
SKU01570,Ventilador,Componentes,26,30,4,28121.34
SKU01588,SSD Xiaomi,Almacenamiento,1,5,4,2615.42
SKU01609,Escaner,Impresion,1,5,4,5820.36
SKU01623,Audifonos Gaming Lenovo,Audio,11,15,4,12334.41
SKU01628,Monitor Gaming BenQ,Electronica,1,5,4,11285.40
SKU01654,Fuente Poder Corsair,Componentes,6,10,4,10269.84
SKU01682,Laptop TP-Link,Electronica,21,25,4,541778.58
SKU01694,Mouse Gaming WD,Accesorios,6,10,4,11633.22
SKU01713,Pantalla Portatil Canon,Electronica,1,5,4,3508.04
SKU01761,Barra Sonido Gigabyte,Audio,11,15,4,18331.72
SKU01767,Teclado Gaming Corsair,Accesorios,1,5,4,3040.95
SKU01797,Fuente Poder Dell,Componentes,1,5,4,1893.35
SKU01817,HDD Externo LG,Almacenamiento,6,10,4,15758.10
SKU01903,HDD Logitech,Almacenamiento,11,15,4,7474.50
SKU02020,Microfono USB Samsung,Audio,6,10,4,14502.18
SKU02049,Webcam 4K,Video,16,20,4,24706.08
SKU02053,Monitor HP,Electronica,1,5,4,8600.95
