sku,nombre,categoria,precio,stock,stock_minimo
SKU05146,Microfono Asus,Audio,3211.67,16,20
SKU05147,Chromebook Kingston,Electronica,9624.30,48,30
SKU05148,HDD Externo LG,Almacenamiento,3086.38,50,30
SKU05149,Chromebook Razer,Electronica,4555.06,6,5
SKU05150,Chromebook Epson,Electronica,7700.74,53,30
SKU05151,Touchpad Logitech,Accesorios,1274.85,76,50
SKU05152,Ultrabook,Electronica,11727.46,2,20
SKU05153,Teclado Gaming Gigabyte,Accesorios,1460.83,19,25
SKU05154,Monitor Gaming Apple,Electronica,15241.92,2,5
SKU05155,SSD Sony,Almacenamiento,1916.81,NaN,15
SKU05156,MicroSD Seagate,Almacenamiento,NaN,1,10
SKU05157,Teclado Mecanico Gigabyte,Accesorios,abc,7,15
SKU05158,Monitor Curvo HyperX,Electronica,12863.39,78,50
SKU05159,SSD Externo SanDisk,Almacenamiento,1375.09,44,20
SKU05160,Touchpad BenQ,Accesorios,1427.71,35,20
SKU05161,Teclado Gaming Corsair,Accesorios,vacio,0,20
SKU05162,Audifonos Acer,Audio,565.40,26,10
SKU05163,Teclado Mecanico WD,Accesorios,1755.11,12,25
SKU05164,Microfono SanDisk,Audio,1637.83,12,5
SKU05165,Fuente Poder Asus,Componentes,2762.25,23,30
SKU05166,MicroSD Asus,Almacenamiento,882.86,53,20
SKU05167,MacBook LG,Electronica,34019.78,72,30
SKU05168,Pantalla Portatil Canon,Electronica,5517.17,7,5
SKU05169,Monitor,Electronica,11926.99,90,30
SKU05170,Notebook Gigabyte,Electronica,20673.61,56,50
SKU05171,Procesador Acer,Componentes,6460.57,0,10
SKU05172,Mouse LG,Accesorios,616.87,13,10,3,500,sin_dato
SKU05173,Monitor Curvo MSI,Electronica,12953.74,48,25
SKU05174,Monitor MSI,Electronica,7041.61,2,25
SKU05175,MacBook Lenovo,Electronica,32912.39,11,10
SKU05176,MacBook Acer,Electronica,17589.11,2,50
SKU05177,SSD Apple,Almacenamiento
SKU05178,Teclado Sony,Accesorios,780.37,33,25
SKU05179,HDD Externo Logitech,Almacenamiento,1930.38,sin_dato,25
SKU05180,Touchpad Epson,Accesorios,2138.64,21,10
SKU05181,Chromebook Dell,Electronica,9011.43,13,5
SKU05182,Notebook Kingston,Electronica,16006.44,28,20
SKU05183,Monitor Gaming LG,Electronica,10364.99,11,pendiente
SKU05184,SSD Externo Xiaomi,Almacenamiento,3214.13,5,10
SKU05185,USB Drive Acer,Almacenamiento,101.82,104,50
SKU05186,Stylus HyperX,Accesorios,692.30,34,50
SKU05187,Monitor Curvo TP-Link,Electronica,5110.97,69,30
SKU05188,Notebook Kingston,Electronica,16517.61,41,15
SKU05189,HDD SanDisk,Almacenamiento,vacio,8,15
SKU05190,SSD Samsung,Almacenamiento,2524.71,33,15
SKU05191,Chromebook Seagate,Electronica,5852.44,6,10
SKU05192,Teclado Epson,Accesorios,657.64,19,20
SKU05193,Mouse Ergonomico,Accesorios,741.99,16,15
SKU05194,Mouse Ergonomico Dell,Accesorios,1357.53,50,20
SKU05195,Teclado Gaming Gigabyte,Accesorios,2481.80,36,15
SKU05196,Monitor Acer,Electronica,4573.60,89,50
SKU05197,SSD Externo HyperX,Almacenamiento,4313.68,88,50
SKU05198,Audifonos Bluetooth Apple,Audio,1341.71,36,20
SKU05199,Monitor Curvo Razer,Electronica,7643.70,52,20
SKU05200,Impresora,Impresion,8986.39,12,15
SKU05201,Monitor Lenovo,Electronica,9332.83,14,10
SKU05202,Teclado Mecanico Samsung,Accesorios,1728.51,28,50
SKU05203,Banda Inteligente,Electronica,891.57,6,10
SKU05204,Teclado Gaming Anker,Accesorios,2995.67,16,10
SKU05205,HDD HyperX,Almacenamiento,inf,43,30
SKU05206,Stylus Epson,Accesorios,423.26,30,10
SKU05207,Audifonos Razer,Audio,540.43,5,5
SKU05208,Cargador,Accesorios,167.04,5,10
SKU05209,Bocina Bluetooth BenQ,Audio,2888.93,14,-
SKU05210,HDD Lenovo,Almacenamiento,1930.31,0,20
SKU05211,Monitor Curvo WD,Electronica,10229.50,45,20
SKU05212,Control Gaming,Gaming,828.35,41,20
SKU05213,MacBook Dell,Electronica,23906.53,5,10
SKU05214,Audifonos Bluetooth Gigabyte,Audio,2529.26,22,10
SKU05215,Teclado HP,Accesorios,1193.66,58,25
SKU05216,Monitor Samsung,Electronica,8559.66,4,15
SKU05217,Mousepad,Accesorios,158.42,1,15
SKU05218,Notebook Razer,Electronica,17014.77,24,15
SKU05219,Bocina BenQ,Audio,808.45,45,15
SKU05220,Monitor 4K Epson,Electronica,23167.66,27,25
SKU05221,MacBook Asus,Electronica,48611.20,9,20
SKU05222,Stylus Canon,Accesorios,726.39,39,15
SKU05223,Audifonos Gaming HP,Audio,595.53,44,20
SKU05224,Ultrabook Dell,Electronica,15878.10,3,30
SKU05225,Teclado Gaming LG,Accesorios,1781.52,19,15
SKU05226,Teclado Mecanico Sony,Accesorios,3225.95,30,10
SKU05227,MicroSD Razer,Almacenamiento,806.20,3,500,50
SKU05228,Teclado Gaming Anker,Accesorios,1949.00,23,20,sin_dato,
SKU05229,Tarjeta Video Epson,Componentes,17690.79,20,20
SKU05230,Stylus Samsung,Accesorios,2286.07,8,15
SKU05231,Audifonos Gaming Razer,Audio,2993.62,10,20
SKU05232,MacBook Acer,Electronica,17398.73,26,15
SKU05233,Pantalla Portatil Apple,Electronica,4903.69,94,50,, 
SKU05234,MicroSD Asus,Almacenamiento,265.12,56,20
SKU05235,Cargador,Accesorios,182.17,7,25,abc,inf,
SKU05236,Teclado Gaming SanDisk,Accesorios,1485.60,75,25
SKU05237,RAM BenQ,Componentes,1064.56,1,20
SKU05238,Monitor 4K BenQ,Electronica,15763.28,7,50
SKU05239,Mouse Seagate,Accesorios,378.92,15,10
SKU05240,Fuente Poder Apple,Componentes,1982.89,66,30
SKU05241,Monitor Seagate,Electronica,7963.88,2,10
SKU05242,Monitor LG,Electronica,5837.43,26,30
SKU05243,Stylus HP,Accesorios,2666.24,51,20
SKU05244,Stylus Epson,Accesorios,1163.95,28,50,sin_dato,???,---
SKU05245,NAS Anker,Almacenamiento,20796.50,2,5
SKU05246,Audifonos Anker,Audio,520.33,34,50
SKU05247,SSD MSI,Almacenamiento,4218.55,3,5
SKU05248,MicroSD TP-Link,Almacenamiento,547.73,37,15
SKU05249,HDD Externo HP,Almacenamiento,2200.53,36,50
SKU05250,Teclado Gaming Lenovo,Accesorios,1500.81,12,sin_dato
SKU05251,MacBook Corsair,Electronica,24848.83,13,50
SKU05252,Touchpad Kingston,Accesorios,877.73,42,25
SKU05253,Bocina Bluetooth Kingston,Audio,837.77,6,5
SKU05254,Teclado MSI,Accesorios,1532.14,10,5
SKU05255,HDD Externo Canon,Almacenamiento,1892.43,22,50
SKU05256,Monitor Gaming HP,Electronica,7474.10,cien,10
SKU05257,Microfono USB Samsung,Audio,1885.57,21,10
SKU05258,Procesador Dell,Componentes,7228.59,3,15
SKU05259,MicroSD BenQ,Almacenamiento,586.76,12,5
SKU05260,Monitor Gaming Gigabyte,Electronica,12727.06,20,10
SKU05261,Escaner,Impresion,2668.46,24,30
SKU05262,Procesador,Componentes,10015.97,60,20,3,500,sin_dato,mil
SKU05263,MicroSD SanDisk,Almacenamiento,712.90,28,15
SKU05264,USB Drive TP-Link,Almacenamiento,250.15,22,20
SKU05265,Audifonos Bluetooth Dell,Audio,1466.42,22,10
SKU05266,Pasta Termica,Componentes,69.32,10,15
SKU05267,Monitor 4K HP,Electronica,15407.09,10,5
SKU05268,Stylus HyperX,Accesorios,962.31,21,15
SKU05269,NAS HyperX,Almacenamiento,17892.23,18,20
SKU05270,NAS Asus,Almacenamiento,21673.83,35,15
SKU05271,USB Drive Seagate,Almacenamiento,235.05,#REF!,30
SKU05272,Chromebook WD,Electronica,6732.75,15,5
SKU05273,Teclado Mecanico Xiaomi,Accesorios,1975.73,10,15
SKU05274,Mouse Ergonomico Xiaomi,Accesorios,847.48,46,25
SKU05275,Stylus TP-Link,Accesorios,553.87,14,10
SKU05276,Switch Red,Redes,3288.61,2,25
SKU05277,Monitor Gaming Anker,Electronica,14869.22,16,10
SKU05278,USB Drive Canon,Almacenamiento,203.93,10,15
SKU05279,HDD Apple,Almacenamiento,2056.01,sin_dato,20
SKU05280,Mouse Apple,Accesorios,$100,76,30
SKU05281,Teclado Mecanico SanDisk,Accesorios,1562.84,29,25
SKU05282,Bocina Lenovo,Audio,1106.46
SKU05283,Notebook MSI,Electronica,16803.20,20,10
SKU05284,Audifonos Gaming Logitech,Audio,1859.88,4,5
SKU05285,Teclado,Accesorios,586.55,72,50
SKU05286,Switch Red,Redes,1407.83,12,30
SKU05287,Audifonos Gaming,Audio,1663.57,87,50
SKU05288,Bocina Bluetooth Lenovo,Audio,3313.80,30,10
SKU05289,Monitor Gaming Razer,Electronica,12570.01,5,10
SKU05290,Barra Sonido LG,Audio,3631.55,4,10
SKU05291,Teclado Gaming Kingston,Accesorios,3256.98,31,50
SKU05292,Teclado Sony,Accesorios,604.00,57,20
SKU05293,SSD HyperX,Almacenamiento,4135.11,84,30
SKU05294,NAS Lenovo,Almacenamiento,9655.82,15,5
SKU05295,Audifonos Gaming Kingston,Audio,2255.67,2,5
SKU05296,Teclado Asus,Accesorios,1607.65,57,25
SKU05297,Mouse Gaming Kingston,Accesorios,794.82,67,50
SKU05298,Stylus Kingston,Accesorios,348.48,54,25
SKU05299,Audifonos Gaming Epson,Audio,2153.97,5,10
SKU05300,Fuente Poder Acer,Componentes,2645.71,6,5
SKU05301,Repetidor WiFi,Redes,910.49,1,5
SKU05302,Monitor Logitech,Electronica,10626.10,33,15
SKU05303,Stylus Anker,Accesorios,897.59,11,25
SKU05304,Monitor TP-Link,Electronica,3545.66,5,20
SKU05305,Microfono USB BenQ,Audio,1776.67,27,10
SKU05306,Teclado Mecanico TP-Link,Accesorios,TBD,25,25
SKU05307,Notebook Xiaomi,Electronica,12999.40,113,50
SKU05308,Stylus Kingston,Accesorios,1330.71,54,20
SKU05309,Teclado Mecanico Corsair,Accesorios,-,6,15
SKU05310,Teclado Kingston,Accesorios,1684.44,66,50
SKU05311,Audifonos Epson,Audio,548.27,29,10
SKU05312,Audifonos Bluetooth Epson,Audio,2883.59,45
SKU05313,Ultrabook Dell,Electronica,13884.62,61,---
SKU05314,Teclado Gaming SanDisk,Accesorios,4883.19,33,15
SKU05315,Audifonos HP,Audio,268.81,26,15
SKU05316,Microfono USB Lenovo
SKU05317,HDD Logitech,Almacenamiento,1254.90,33,15
SKU05318,HDD Corsair,Almacenamiento,1706.25,108
SKU05319,HDD Externo Seagate,Almacenamiento,3119.49,110,50
SKU05320,HDD Externo Sony,Almacenamiento,1560.42,1,5
SKU05321,HDD HyperX,Almacenamiento,955.53,27,15
SKU05322,Cargador Inalambrico,Accesorios,731.38,7,10
SKU05323,Stylus,Accesorios,1011.42,21,50
SKU05324,Microfono Epson,Audio,3059.55,12,5
SKU05325,Notebook Samsung,Electronica,18739.04,17,50
SKU05326,Chromebook Acer,Electronica,4631.52,error,10
SKU05327,Ultrabook HyperX,Electronica,muchos,7,10
SKU05328,USB Drive Epson,Almacenamiento,168.92,49,20
SKU05329,Mouse Gaming SanDisk,Accesorios,1221.55,8,15
SKU05330,Fuente Poder Dell,Componentes,1343.73,28,15
SKU05331,SSD Externo Xiaomi,Almacenamiento,2680.92,2,20
SKU05332,Laptop Logitech,Electronica,17944.03,41,50
SKU05333,Ultrabook Sony,Electronica,28742.27,11,5
SKU05334,HDD Logitech,Almacenamiento,1217.18,27,15
SKU05335,Tarjeta Video Xiaomi,Componentes,5992.07,39,#REF!
SKU05336,MicroSD Seagate,Almacenamiento,372.38,42,30
SKU05337,RAM Canon,Componentes,1454.63,147,50
SKU05338,Audifonos Bluetooth Lenovo,Audio,1310.37,7,5
SKU05339
SKU05340,USB Drive Razer,Almacenamiento,128.04,57,50
SKU05341,NAS TP-Link,Almacenamiento,18503.11,44,15
SKU05342,Audifonos Bluetooth Sony,Audio,692.29,109,50
SKU05343,SSD Externo Epson,Almacenamiento,4841.55,14,10
SKU05344,RAM HyperX,Componentes,1854.03,2,50
SKU05345,Microfono BenQ,Audio,2426.10,55,50
SKU05346,Monitor Sony,Electronica,7774.70,7,15
SKU05347,NAS Acer,Almacenamiento,23396.56,67,25
SKU05348,MacBook Xiaomi,Electronica,56930.59,45,15
SKU05349,NAS Epson,Almacenamiento,7836.87,2,20
SKU05350,Audifonos Gaming SanDisk,Audio,2361.70,16,30
SKU05351,Mouse Acer,Accesorios,405.37,33,20
SKU05352
SKU05353,Ultrabook Epson,Electronica,31405.00,7,5
SKU05354,Monitor Gaming Acer,Electronica,7549.65,2,5
SKU05355,Microfono Kingston,Audio,1325.60,,25
SKU05356,NAS Sony,Almacenamiento,18029.28,3,10
SKU05357,Monitor Gaming SanDisk,Electronica,13408.74,13,5
SKU05358,Chromebook Xiaomi,Electronica,10039.16,3,10
SKU05359,RAM Seagate,Componentes,1939.63,12,15
SKU05360,Ultrabook WD,Electronica,32522.07,13,10
SKU05361,Teclado Gaming Dell,Accesorios,893.80,0,5
SKU05362,Pantalla Portatil Seagate,Electronica,5539.14,4,20
SKU05363,Tarjeta Video HyperX,Componentes,14290.13,3,25
SKU05364,NAS Anker,Almacenamiento,20705.30,7,10
SKU05365,Hub USB,Cables,328.73,15,15
SKU05366,Monitor Gaming HP,Electronica,15186.79,19,30
SKU05367,SSD Asus,Almacenamiento,1734.32,29,50
SKU05368,SSD Externo Razer,Almacenamiento,1591.43,24,25
SKU05369,Monitor Gaming Xiaomi,Electronica,13524.46,5,10
SKU05370,Stylus Anker,Accesorios,1672.69,5,50
SKU05371,SSD Externo Anker,Almacenamiento,2801.75,90,50
SKU05372,Escaner,Impresion,2761.99,65,30
SKU05373,Teclado Mecanico SanDisk,Accesorios,1284.32,18,10,#REF!,3,500,vacio
SKU05374,Teclado Gaming BenQ,Accesorios,2920.76,55,50
SKU05375,Laptop Xiaomi,Electronica,15038.32,26,10
SKU05376,HDD Externo Canon,Almacenamiento,799.06,45,30,error,INVALIDO
SKU05377,Tarjeta Video Apple,Componentes,19563.92,30,null
SKU05378,HDD Canon,Almacenamiento,2515.87,37,15
SKU05379,Audifonos Gaming HyperX,Audio,1856.70,13,5
SKU05380,Stylus Dell,Accesorios,1293.39,vacio,25
SKU05381,Audifonos Bluetooth Kingston,Audio,693.80,127,50
SKU05382,Procesador Razer,Componentes,4295.15,62,50
SKU05383,Ultrabook Samsung,Electronica,34617.73,9,25,TBD
SKU05384,Microfono Apple,Audio,1832.14,41,20
SKU05385,Audifonos Bluetooth Apple,Audio,944.77,55,25
SKU05386,Teclado Apple,Accesorios,584.80,0,5
SKU05387,Bocina Bluetooth Kingston,Audio,753.66,27,20
SKU05388,Pantalla Portatil Gigabyte,Electronica,4682.05,46,25
SKU05389,Notebook Gigabyte,Electronica,16056.93,67,30
SKU05390,Pantalla Portatil Lenovo,Electronica,6247.61,74,30
SKU05391,Touchpad BenQ,Accesorios,1456.52,2,10
SKU05392,Cable Ethernet,Redes,191.90,18,30
SKU05393,Monitor Curvo WD,Electronica,9108.17,11,5
SKU05394,Notebook BenQ,Electronica,16533.08,67,30
SKU05395,Laptop Acer,Electronica,9122.95,2,5
SKU05396,Teclado Mecanico Dell,Accesorios,1424.15,46,NaN
SKU05397,Teclado Razer,Accesorios,795.01,47,20
SKU05398,Pantalla Portatil Acer,Electronica,6765.62,76,30,12..5,N/A,abc
SKU05399,Ventilador,Componentes,534.47,19,20
SKU05400,MicroSD Kingston,Almacenamiento,763.88,59,30
SKU05401,USB Drive Asus,Almacenamiento,247.68,48,50
SKU05402,Microfono Gigabyte,Audio,2031.01,10,15
SKU05403,Bocina Bluetooth BenQ,Audio,1879.37,13,50
SKU05404,Laptop Apple,Electronica,17666.23,21,25
SKU05405,MicroSD Canon,Almacenamiento,812.17,7,20
SKU05406,Adaptador WiFi,Redes,711.06,21,15
SKU05407,Stylus Dell,Accesorios,572.91,13,20
SKU05408,NAS Anker
SKU05409,Audifonos Gaming WD,Audio,1392.88,45,15
SKU05410,Soporte Laptop,Accesorios,689.84,38,25
SKU05411,Monitor Gaming Lenovo,Electronica,15895.78,14,20
SKU05412,Tarjeta Video Asus,Componentes,15509.72,10,15
SKU05413,SSD Externo HP,Almacenamiento,3603.58,7,5
SKU05414,Tarjeta Video Razer,Componentes,4126.53,1,20
SKU05415,Mouse Dell,Accesorios,257.37,4,5
SKU05416,NAS SanDisk,Almacenamiento,8569.64,9,-
SKU05417,NAS HP,Almacenamiento,10173.72,14,10
SKU05418,Pantalla Portatil MSI,Electronica,4265.61,4,15
SKU05419,Touchpad Canon,Accesorios,1281.33,48,50
SKU05420,Procesador Asus,Componentes,4508.41,0,5
SKU05421,Escaner,Impresion,5941.45,11,20
SKU05422,Touchpad Dell,Accesorios,1300.39,40,15
SKU05423,Monitor Curvo Sony,Electronica,19123.04,9,20
SKU05424,Stylus SanDisk,Accesorios,2426.64,17,25
SKU05425,Ultrabook,Electronica,19175.16,62,25
SKU05426,Monitor Curvo Acer,Electronica,14780.60,22,error
SKU05427,MicroSD Lenovo,Almacenamiento,251.32,7,20
SKU05428,Teclado Mecanico Corsair,Accesorios,2197.31,33,25
SKU05429,SSD Lenovo,Almacenamiento,1309.12,92,50
SKU05430,Bocina Corsair,Audio,287.33,13,5
SKU05431,Laptop HyperX,Electronica,12254.13,26,30
SKU05432,Monitor Acer,Electronica,error,44,30
SKU05433,Cable DisplayPort,Cables,314.53,12,15
SKU05434,Microfono USB HP,Audio,1589.24,36,20
SKU05435,MicroSD Xiaomi,Almacenamiento,365.61,9,15
SKU05436,Audifonos Xiaomi,Audio,444.82,51,20
SKU05437,Tarjeta Video Epson,Componentes,3885.23,5,???
SKU05438,Chromebook SanDisk,Electronica,9799.85,14,20
SKU05439,Mouse Gaming Xiaomi,Accesorios,1095.12,43,30
SKU05440,Ultrabook WD,Electronica,27657.96,,20
SKU05441,Chromebook TP-Link,Electronica,12095.68,2,10
SKU05442,Stylus WD,Accesorios,1046.33,19,20
SKU05443,Teclado WD,Accesorios,1066.63,26,10
SKU05444,Multicontacto,Energia,201.96,14,5,inf,abc
SKU05445,Teclado Acer,Accesorios,723.44,18,15
SKU05446,Audifonos BenQ,Audio,601.01,52,20
SKU05447,Ventilador,Componentes,387.63,81,50
SKU05448,HDD Externo MSI,Almacenamiento,2384.62,29,25
SKU05449,Mouse Ergonomico Xiaomi,Accesorios,402.72,13,25
SKU05450,HDD Externo HP,Almacenamiento,3119.12,23,50
SKU05451,MacBook Dell,Electronica
SKU05452,Tarjeta Video Dell,Componentes,22566.12,17,15
SKU05453,Mouse Ergonomico BenQ,Accesorios,668.22,83,30
SKU05454,Bocina Epson,Audio,2498.04,13,5
SKU05455,Microfono,Audio,676.68,12,15
SKU05456,Mouse Gaming Corsair,Accesorios,789.80,40,15
SKU05457,Tarjeta Video HyperX,Componentes,12514.72,2,15
SKU05458,Pantalla Portatil MSI,Electronica,4218.62,6,5
SKU05459,Mouse Gaming SanDisk,Accesorios,1863.80,15,5
SKU05460,Mouse Apple,Accesorios,483.53,28,15
SKU05461,Mouse Gaming Dell,Accesorios,446.92,14,30,-,12..5,pendiente
SKU05462,Chromebook Lenovo,Electronica,9999.41,65,25
SKU05463,Pantalla Portatil Anker,Electronica,5538.78,11,5
SKU05464,Notebook SanDisk,Electronica,18962.14,25,10
SKU05465,Chromebook SanDisk,Electronica,8435.96,44,20
SKU05466,Notebook WD,Electronica,13992.52,6,5
SKU05467,RAM Gigabyte
SKU05468,Barra Sonido BenQ,Audio,6850.06,2,5
SKU05469,Procesador Xiaomi,Componentes,9865.37,15,5
SKU05470,Notebook Corsair,Electronica,13663.72,111,50
SKU05471,Router Mesh,Redes,3871.93,3,50
SKU05472,NAS Gigabyte,Almacenamiento,22218.20,12,5
SKU05473,Laptop Sony,Electronica,20409.97,4,5
SKU05474,Monitor Gaming Samsung,Electronica,11650.58,5,10
SKU05475,USB Drive Corsair,Almacenamiento,284.55,121,50
SKU05476,Bocina Bluetooth Dell,Audio,5002.08,3,50
SKU05477,Tarjeta Video Corsair,Componentes,12280.55,28,10
SKU05478,RAM Razer,Componentes,598.15,10,5
SKU05479,Chromebook Xiaomi,Electronica,8180.29,18,25
SKU05480,Monitor Curvo Sony,Electronica,12631.08,4,5
SKU05481,Audifonos Bluetooth Samsung,Audio,2113.49,21,10
SKU05482,SSD Externo LG,Almacenamiento,4174.08,16,10
SKU05483,Audifonos Bluetooth SanDisk,Audio,#REF!,41,20
SKU05484,NAS Razer,Almacenamiento,18374.83,40,20
SKU05485,Bocina Asus,Audio,1033.38,36,15
SKU05486,Pantalla Portatil Canon,Electronica,5805.67,42,25
SKU05487,Monitor Curvo Corsair,Electronica,8319.75,7,5
SKU05488,MicroSD SanDisk,Almacenamiento,393.66,20,15
SKU05489,Notebook HP,Electronica,12415.57,59,50
SKU05490,Monitor Curvo WD,Electronica,13501.48,4,5
SKU05491,Monitor Curvo Dell,Electronica,7778.35,23,20
SKU05492,Procesador Apple,Componentes,13555.45,30,15
SKU05493,Teclado Gaming HyperX,Accesorios,1765.48,5,5
SKU05494,RAM HyperX,Componentes,689.10,54,25
SKU05495,Teclado Corsair,Accesorios,1848.76,34,25
SKU05496,Audifonos Gaming BenQ,Audio,676.92,129,vacio
SKU05497,Audifonos Bluetooth Razer,Audio,771.80,30,10
SKU05498,Touchpad Canon,Accesorios,665.31,19,25
SKU05499,Mouse Ergonomico MSI,Accesorios,851.77,59,50
SKU05500,Barra Sonido Lenovo,Audio,6376.20,69,25
SKU05501,Monitor Seagate,Electronica,4133.24,27, 
SKU05502,Camara Seguridad,Video,1264.64,5,50
SKU05503,NAS Xiaomi,Almacenamiento,10590.17,10,5
SKU05504,Barra Sonido Asus,Audio,1841.51,16,15
SKU05505,Bocina Asus,Audio,1200.75,4,20
SKU05506,Barra Sonido TP-Link,Audio,6923.43,30,10
SKU05507,SSD WD,Almacenamiento,1347.77,7,25
SKU05508,Microfono Epson,Audio,2874.17,59,25
SKU05509,HDD Seagate,Almacenamiento,994.15,52,30
SKU05510,Monitor,Electronica,9983.95,9,15
SKU05511,HDD Externo HP,Almacenamiento,1842.16,4,10
SKU05512,Audifonos Gaming HyperX,Audio,2860.82,108,50
SKU05513,Laptop HP,Electronica,13070.27,84,50
SKU05514,Audifonos Gaming HyperX,Audio,1896.15,9,30
SKU05515,Monitor 4K Epson,Electronica,20870.56,89,50
SKU05516,Procesador HP,Componentes,5957.09,7,5
SKU05517,Monitor Gaming Xiaomi,Electronica,pendiente,41,15
SKU05518,Monitor Gaming Sony,Electronica,24554.83,12..5,20
SKU05519,Pantalla Portatil Razer,Electronica,2430.67,24,10
SKU05520,Monitor Curvo LG,Electronica,8065.18,24,50
SKU05521,Teclado Xiaomi,Accesorios,703.84,10,20
SKU05522,Tarjeta Video Epson,Componentes,7819.47,92,50,N/A,null
SKU05523,Fuente Poder BenQ,Componentes,2098.21,7,15
SKU05524,Teclado Xiaomi,Accesorios,940.15,2,10
SKU05525,Microfono Asus,Audio,1193.28,9,30
SKU05526,Procesador Logitech,Componentes,4934.98,27,10
SKU05527,SSD HyperX,Almacenamiento,980.21,5,10
SKU05528,Stylus LG,Accesorios,cien,2,50
SKU05529,Ultrabook MSI,Electronica,18830.41,15,30
SKU05530,RAM HyperX,Componentes,1896.90,14,30
SKU05531,Teclado Mecanico Asus,Accesorios,2334.48,33,50
SKU05532,Touchpad Corsair,Accesorios,1596.11,14,5
SKU05533,Teclado MSI,Accesorios,1513.23,51,25
SKU05534,SSD Externo MSI,Almacenamiento,2371.55,25,10
SKU05535,Monitor 4K,Electronica,7161.48,41,20
SKU05536,Lampara Escritorio,Accesorios,1218.08,9,25
SKU05537,HDD Externo Asus,Almacenamiento,782.06,95,50
SKU05538,Pantalla Portatil Logitech,Electronica,8874.99,66,30
SKU05539,RAM Lenovo,Componentes,,18,20
SKU05540,Ultrabook,Electronica,16762.46,23,25
SKU05541,Monitor 4K HyperX,Electronica,16835.55,42,30
SKU05542,Placa Base,Componentes,6718.95, ,20
SKU05543,Mouse Lenovo,Accesorios,#REF!,58,30
SKU05544,Stylus Acer,Accesorios,error,55,50
SKU05545,Ultrabook MSI,Electronica,30525.39,74,50
SKU05546,Monitor Curvo Acer,Electronica,8643.00,40,15
SKU05547,Notebook Sony,Electronica,10537.82,26,10
SKU05548,Extension Electrica,Energia,176.62,14,20
SKU05549,Teclado Gaming Canon,Accesorios,3666.55,8,20
SKU05550,MicroSD Dell,Almacenamiento,306.07,39,25
SKU05551,Tarjeta Video Epson,Componentes,8437.39,4,5
SKU05552,Mouse Ergonomico Samsung,Accesorios,962.66,8,30
SKU05553,SSD Externo Logitech,Almacenamiento,941.53,8,15,3,500,???
SKU05554,Bocina Bluetooth Canon,Audio,2174.19,8,10
SKU05555,Audifonos Bluetooth TP-Link,Audio,1215.44,55,25
SKU05556,HDD Externo Lenovo,Almacenamiento,3153.46,1,25
SKU05557,Laptop Canon,Electronica,15652.35,68,30
SKU05558,Escaner,Impresion,2349.63,8,30
SKU05559,Microfono USB Seagate,Audio,1179.23,9,20
SKU05560,Mouse Gaming Gigabyte,Accesorios,2568.06,26,10
SKU05561,Mouse Lenovo,Accesorios,300.83,16,10
SKU05562,Laptop HyperX,Electronica,10370.46,4,5
SKU05563,Pantalla Portatil HyperX,Electronica,2865.80,79,30
SKU05564,Audifonos Bluetooth Lenovo,Audio,1989.93,35,25
SKU05565,RAM Corsair,Componentes,2156.54,6,10
SKU05566,Monitor Gaming Xiaomi,Electronica,11922.51,40,50
SKU05567,MacBook Acer,Electronica,21451.68,47,30
SKU05568,Monitor Curvo LG,Electronica,18601.63,14,30
SKU05569,Tarjeta Video Lenovo,Componentes,24398.01,1,50
SKU05570,Mouse Gaming SanDisk,Accesorios,905.67,33,25
SKU05571,Bocina Razer,Audio,658.47,5,5
SKU05572,Ultrabook Xiaomi,Electronica,17510.83,42,15
SKU05573,Teclado Gaming Canon,Accesorios,2097.13,63,25
SKU05574,SSD MSI,Almacenamiento,3107.89,10,20
SKU05575,Bocina WD,Audio,1002.56,0,50
SKU05576,MacBook Seagate,Electronica,40486.41,59,25
SKU05577,Teclado Gaming Kingston,Accesorios,3641.46,111,50
SKU05578,Hub USB,Cables,860.63,89,30,pendiente
SKU05579,Microfono TP-Link,Audio,1358.22,9,15
SKU05580,Monitor MSI,Electronica,6127.75,14,20
SKU05581,SSD Epson,Almacenamiento,1140.21,3,20
SKU05582,Chromebook Canon,Electronica,6889.03,44,15
